"AnonID","State","Started.on","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"Se1d73034","Finished","15 January 2020  3:17 PM","15 January 2020  4:27 PM","1 hour 9 mins",79.5,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S77a8af76","Finished","15 January 2020  3:27 PM","15 January 2020  4:20 PM","53 mins 23 secs",96,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S69b44afd","Finished","15 January 2020  3:28 PM","15 January 2020  4:58 PM","1 hour 30 mins",72.63,"0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","3.13","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S1cf6cec5","Finished","15 January 2020  3:43 PM","15 January 2020  4:59 PM","1 hour 16 mins",82.13,"5.00","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S22579c3f","Finished","15 January 2020  4:08 PM","15 January 2020  5:04 PM","56 mins 6 secs",91.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S3a07ba1c","Finished","15 January 2020  4:21 PM","15 January 2020  5:47 PM","1 hour 26 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb989ddde","Finished","15 January 2020  4:22 PM","15 January 2020  5:52 PM","1 hour 30 mins",82.13,"5.00","5.00","3.75","0.00","5.00","5.00","-","5.00","5.00","4.38","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sfe374d86","Finished","15 January 2020  4:22 PM","15 January 2020  5:21 PM","58 mins 20 secs",74.13,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","0.63","2.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S28ca0a5b","Finished","15 January 2020  4:36 PM","15 January 2020  5:58 PM","1 hour 22 mins",80.38,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","4.38","2.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se5b32711","Finished","15 January 2020  4:52 PM","15 January 2020  5:48 PM","55 mins 55 secs",97,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sfb2932a0","Finished","15 January 2020  5:17 PM","15 January 2020  5:59 PM","42 mins 16 secs",83.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","3.75","3.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S943dac55","Finished","15 January 2020  5:23 PM","15 January 2020  6:36 PM","1 hour 12 mins",79.13,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S72cf2ca1","Finished","15 January 2020  5:39 PM","15 January 2020  7:10 PM","1 hour 30 mins",32,"0.00","5.00","2.50","5.00","-","-","-","-","2.50","-","5.00","0.00","0.00","2.00","0.00","5.00","5.00","-","-","-"
"S6db8fda2","Finished","15 January 2020  5:53 PM","15 January 2020  7:08 PM","1 hour 14 mins",82.38,"0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.88","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9c59ed35","Finished","15 January 2020  6:36 PM","15 January 2020  7:18 PM","41 mins 56 secs",74.38,"0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","0.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S17244c7d","Finished","15 January 2020  6:36 PM","15 January 2020  7:45 PM","1 hour 8 mins",76.25,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.00","3.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S63597b42","Finished","15 January 2020  6:54 PM","15 January 2020  8:24 PM","1 hour 29 mins",88.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7cb5fb95","Finished","15 January 2020  7:09 PM","15 January 2020  8:39 PM","1 hour 30 mins",82.63,"5.00","5.00","5.00","5.00","2.00","-","5.00","5.00","2.50","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00"
"S4a6bee33","Finished","15 January 2020  7:09 PM","15 January 2020  8:35 PM","1 hour 25 mins",67.25,"0.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","1.25","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","-","0.00"
"S3d69d286","Finished","15 January 2020  7:21 PM","15 January 2020  8:46 PM","1 hour 25 mins",94.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdaebfe25","Finished","15 January 2020  7:31 PM","15 January 2020  9:01 PM","1 hour 30 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S790a2c82","Finished","15 January 2020  7:38 PM","15 January 2020  8:31 PM","53 mins 23 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S96c237c1","Finished","15 January 2020  8:19 PM","15 January 2020  9:07 PM","47 mins 39 secs",96.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S324ddf65","Finished","15 January 2020  8:27 PM","15 January 2020  9:57 PM","1 hour 30 mins",47,"0.00","5.00","5.00","5.00","-","5.00","0.00","5.00","0.00","-","2.00","5.00","5.00","-","-","5.00","5.00","-","-","-"
"S862134c0","Finished","15 January 2020  8:38 PM","15 January 2020  9:59 PM","1 hour 21 mins",85.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S53a10705","Finished","15 January 2020  8:43 PM","15 January 2020  9:46 PM","1 hour 2 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sfbd8f62a","Finished","15 January 2020  8:45 PM","15 January 2020  10:15 PM","1 hour 29 mins",75.63,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.63","5.00","0.00","3.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sd56b3da1","Finished","15 January 2020  9:40 PM","15 January 2020  10:44 PM","1 hour 4 mins",85.75,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S4b949cd5","Finished","15 January 2020  9:41 PM","15 January 2020  10:51 PM","1 hour 10 mins",78.25,"5.00","5.00","1.25","5.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","2.00","2.50","5.00","5.00","0.00","5.00","5.00"
"Sbc43365a","Finished","15 January 2020  9:43 PM","15 January 2020  10:51 PM","1 hour 7 mins",74.5,"5.00","5.00","5.00","5.00","-","5.00","-","5.00","2.50","5.00","5.00","0.00","2.00","5.00","-","5.00","5.00","5.00","5.00","5.00"
"S0ec794f5","Finished","15 January 2020  10:25 PM","15 January 2020  11:14 PM","48 mins 37 secs",80.38,"0.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","4.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S80f41937","Finished","15 January 2020  10:32 PM","15 January 2020  11:02 PM","29 mins 34 secs",53.38,"5.00","0.00","1.25","5.00","0.00","5.00","0.00","5.00","5.00","3.13","2.00","5.00","0.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00"
"Scc563103","Finished","15 January 2020  11:10 PM","16 January 2020  12:32 AM","1 hour 22 mins",94.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S2db58e2d","Finished","16 January 2020  12:23 AM","16 January 2020  1:38 AM","1 hour 15 mins",86,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","4.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf992799e","Finished","16 January 2020  2:34 AM","16 January 2020  3:34 AM","1 hour",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Scf89b24d","Finished","16 January 2020  9:59 AM","16 January 2020  10:30 AM","31 mins 32 secs",66.75,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.75","5.00","4.00","2.00","2.00","0.00","5.00","5.00","0.00","0.00","5.00"
"S934d1d7e","Finished","16 January 2020  10:05 AM","16 January 2020  11:07 AM","1 hour 1 min",80.75,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S78f312f4","Finished","16 January 2020  11:48 AM","16 January 2020  12:21 PM","33 mins",67.63,"5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","0.00","2.00","0.00","5.00","5.00","0.00","5.00","0.00"
"Sd19e21e7","Finished","16 January 2020  11:53 AM","16 January 2020  12:44 PM","51 mins 6 secs",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S2e01f27e","Finished","16 January 2020  12:46 PM","16 January 2020  1:43 PM","56 mins 53 secs",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4779700f","Finished","16 January 2020  1:03 PM","16 January 2020  1:41 PM","37 mins 51 secs",74,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","-","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S861fd91f","Finished","16 January 2020  1:10 PM","16 January 2020  1:55 PM","44 mins 56 secs",63.88,"5.00","5.00","1.25","5.00","-","5.00","0.00","5.00","0.00","4.38","5.00","5.00","2.00","0.00","1.25","5.00","5.00","5.00","5.00","0.00"
"S8ee37d8e","Finished","16 January 2020  1:25 PM","16 January 2020  2:40 PM","1 hour 15 mins",67,"2.50","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","0.00"
"Saec4253d","Finished","16 January 2020  1:37 PM","16 January 2020  2:53 PM","1 hour 16 mins",80.63,"5.00","5.00","2.50","5.00","-","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sb157d9f1","Finished","16 January 2020  2:14 PM","16 January 2020  3:37 PM","1 hour 22 mins",72,"0.00","5.00","5.00","5.00","-","5.00","-","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"S3a4de841","Finished","16 January 2020  2:18 PM","16 January 2020  3:19 PM","1 hour",84,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"Sf4846d7b","Finished","16 January 2020  2:55 PM","16 January 2020  4:12 PM","1 hour 16 mins",63.38,"0.00","0.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","0.63","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","5.00"
"S0f310881","Finished","16 January 2020  2:56 PM","16 January 2020  3:38 PM","42 mins 6 secs",81.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","4.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Scfe93b71","Finished","16 January 2020  3:02 PM","16 January 2020  3:34 PM","32 mins 8 secs",62.88,"5.00","5.00","5.00","0.00","2.00","5.00","0.00","5.00","2.50","4.38","5.00","4.00","5.00","5.00","0.00","5.00","5.00","0.00","0.00","0.00"
"Scd703bb3","Finished","16 January 2020  3:18 PM","16 January 2020  4:48 PM","1 hour 30 mins",84,"5.00","5.00","3.75","5.00","2.00","2.50","0.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S49a4a8d8","Finished","16 January 2020  3:48 PM","16 January 2020  4:45 PM","56 mins 13 secs",66.75,"5.00","0.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","1.25","2.00","5.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S76396f80","Finished","16 January 2020  3:51 PM","16 January 2020  5:18 PM","1 hour 26 mins",88.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","1.88","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S98e9e60d","Finished","16 January 2020  3:53 PM","16 January 2020  4:51 PM","58 mins 16 secs",90.63,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S45008542","Finished","16 January 2020  3:53 PM","16 January 2020  5:14 PM","1 hour 20 mins",97,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5f251292","Finished","16 January 2020  4:03 PM","16 January 2020  4:50 PM","46 mins 44 secs",90,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc46cd8fa","Finished","16 January 2020  4:10 PM","16 January 2020  5:09 PM","59 mins 18 secs",45.75,"5.00","0.00","1.25","0.00","-","5.00","0.00","0.00","5.00","2.50","5.00","5.00","2.00","-","5.00","5.00","0.00","5.00","-","-"
"Sb9a82207","Finished","16 January 2020  4:28 PM","16 January 2020  5:03 PM","35 mins 37 secs",52,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","2.00","5.00","5.00","-","-","-","-","-","-","-"
"S24a1d6a2","Finished","16 January 2020  4:33 PM","16 January 2020  5:51 PM","1 hour 18 mins",28.25,"2.50","5.00","1.25","5.00","2.00","5.00","-","5.00","2.50","-","-","-","-","-","-","-","-","-","-","-"
"Se383b264","Finished","16 January 2020  4:39 PM","16 January 2020  5:46 PM","1 hour 7 mins",66.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","2.00","0.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","0.00"
"S1c742ac5","Finished","16 January 2020  5:23 PM","16 January 2020  6:39 PM","1 hour 15 mins",83.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","1.25","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sab9b0bc6","Finished","16 January 2020  5:24 PM","16 January 2020  6:41 PM","1 hour 17 mins",89.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S5d4cee00","Finished","16 January 2020  5:38 PM","16 January 2020  7:08 PM","1 hour 30 mins",66,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","0.00"
"Sd3766a71","Finished","16 January 2020  5:43 PM","16 January 2020  6:38 PM","54 mins 27 secs",87,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Sb3f1f338","Finished","16 January 2020  5:52 PM","16 January 2020  6:56 PM","1 hour 3 mins",95.75,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbfc1c636","Finished","16 January 2020  6:10 PM","16 January 2020  6:48 PM","38 mins 2 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5f53a723","Finished","16 January 2020  6:14 PM","16 January 2020  7:37 PM","1 hour 23 mins",66,"5.00","5.00","5.00","5.00","2.00","-","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S9b26155e","Finished","16 January 2020  6:30 PM","16 January 2020  8:00 PM","1 hour 30 mins",51.13,"2.50","0.00","2.50","0.00","-","5.00","0.00","5.00","2.50","0.63","1.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","-"
"S4b3c1a6f","Finished","16 January 2020  6:34 PM","16 January 2020  7:37 PM","1 hour 3 mins",71.25,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","2.50","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","-","5.00"
"Sf76a4aaa","Finished","16 January 2020  6:44 PM","16 January 2020  7:38 PM","53 mins 39 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc4d6246e","Finished","16 January 2020  6:46 PM","16 January 2020  7:22 PM","35 mins 46 secs",28.88,"0.00","5.00","-","-","-","5.00","-","5.00","5.00","1.88","2.00","-","-","-","-","5.00","0.00","-","-","-"
"Sf3e25565","Finished","16 January 2020  7:44 PM","16 January 2020  9:04 PM","1 hour 20 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9f474f76","Finished","16 January 2020  7:50 PM","16 January 2020  8:27 PM","37 mins 11 secs",86.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Sdaffefa3","Finished","16 January 2020  8:29 PM","16 January 2020  9:29 PM","59 mins 20 secs",89,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S61af50be","Finished","16 January 2020  8:33 PM","16 January 2020  9:04 PM","30 mins 53 secs",94,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7fb35e77","Finished","16 January 2020  8:57 PM","16 January 2020  9:31 PM","33 mins 42 secs",71,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","2.50","5.00","4.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","0.00"
"Saea375dc","Finished","16 January 2020  9:12 PM","16 January 2020  10:50 PM","1 hour 37 mins",72,"5.00","5.00","5.00","0.00","-","5.00","-","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","-","-"
"Sa0f85d31","Finished","16 January 2020  9:25 PM","16 January 2020  10:26 PM","1 hour 1 min",80.25,"0.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2c3a13b6","Finished","16 January 2020  9:31 PM","16 January 2020  10:39 PM","1 hour 8 mins",90,"5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S6fc25788","Finished","16 January 2020  9:46 PM","16 January 2020  11:12 PM","1 hour 26 mins",89.38,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4c242065","Finished","16 January 2020  9:46 PM","16 January 2020  10:57 PM","1 hour 11 mins",82.75,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","3.75","2.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Se5a482b2","Finished","16 January 2020  9:46 PM","16 January 2020  10:34 PM","47 mins 34 secs",97,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9a4b8604","Finished","16 January 2020  10:01 PM","16 January 2020  10:57 PM","56 mins 34 secs",70.25,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","1.25","2.00","5.00","2.00","-","5.00","5.00","5.00","5.00","0.00","0.00"
"Sde7568df","Finished","16 January 2020  10:13 PM","16 January 2020  11:42 PM","1 hour 29 mins",68.25,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S453cdb75","Finished","16 January 2020  10:44 PM","17 January 2020  12:07 AM","1 hour 23 mins",67.75,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","-","5.00","5.00","2.00","5.00","1.25","5.00","5.00","0.00","0.00","5.00"
"S9ecefd80","Finished","16 January 2020  11:20 PM","17 January 2020  12:36 AM","1 hour 16 mins",93.75,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S49401797","Finished","17 January 2020  6:56 AM","17 January 2020  8:08 AM","1 hour 12 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc62c32ee","Finished","17 January 2020  10:06 AM","17 January 2020  10:45 AM","39 mins 11 secs",51.25,"0.00","0.00","2.50","-","-","5.00","-","5.00","2.50","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S2cb4f7cd","Finished","17 January 2020  10:21 AM","17 January 2020  11:03 AM","42 mins 43 secs",88.75,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","3.75","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sd4b65a41","Finished","17 January 2020  10:43 AM","17 January 2020  12:01 PM","1 hour 17 mins",82.63,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00"
"Sfd346570","Finished","17 January 2020  10:55 AM","17 January 2020  11:55 AM","59 mins 47 secs",67.5,"5.00","0.00","5.00","0.00","0.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S764352f5","Finished","17 January 2020  10:56 AM","17 January 2020  12:06 PM","1 hour 9 mins",78.75,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S2d21bde2","Finished","17 January 2020  11:05 AM","17 January 2020  11:51 AM","46 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sed6f90d6","Finished","17 January 2020  11:08 AM","17 January 2020  12:27 PM","1 hour 19 mins",69.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","0.00","0.00","5.00"
"Sacc2f291","Finished","17 January 2020  11:10 AM","17 January 2020  11:48 AM","37 mins 27 secs",86.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","5.00","2.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S25b1d892","Finished","17 January 2020  11:15 AM","17 January 2020  12:41 PM","1 hour 26 mins",86,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5b8209b1","Finished","17 January 2020  11:18 AM","17 January 2020  12:44 PM","1 hour 26 mins",93.75,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7883c08e","Finished","17 January 2020  11:39 AM","17 January 2020  12:24 PM","45 mins 33 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4e548e02","Finished","17 January 2020  11:44 AM","17 January 2020  12:52 PM","1 hour 7 mins",76.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","-","5.00"
"S659344b3","Finished","17 January 2020  11:50 AM","17 January 2020  1:03 PM","1 hour 12 mins",84.63,"5.00","5.00","3.75","5.00","0.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","4.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S6d9bef69","Finished","17 January 2020  12:03 PM","17 January 2020  1:03 PM","1 hour",79,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S8c79e232","Finished","17 January 2020  12:09 PM","17 January 2020  12:44 PM","34 mins 48 secs",49.75,"5.00","0.00","1.25","5.00","0.00","5.00","0.00","5.00","0.00","1.25","5.00","4.00","2.00","-","1.25","5.00","5.00","5.00","-","0.00"
"S438636fe","Finished","17 January 2020  12:30 PM","17 January 2020  1:14 PM","43 mins 14 secs",56,"5.00","-","5.00","5.00","2.00","-","-","-","5.00","-","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","-"
"Se1e1f4ad","Finished","17 January 2020  12:34 PM","17 January 2020  1:29 PM","54 mins 51 secs",69.5,"2.50","5.00","3.75","0.00","0.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
